Hostname,HostIP/MaskLength,DockerSubnet/MaskLength,RackName,Estate,RemoteAs
shared0-flowsnakeworkerprod1-17-dfw.ops.sfdc.net,10.247.119.13/28,10.235.7.64/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-18-dfw.ops.sfdc.net,10.247.119.42/28,10.235.2.160/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-19-dfw.ops.sfdc.net,10.247.119.55/28,10.235.0.192/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-2-dfw.ops.sfdc.net,10.247.119.56/28,10.235.0.224/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-20-dfw.ops.sfdc.net,10.247.119.34/28,10.235.2.192/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-21-dfw.ops.sfdc.net,10.247.119.76/29,10.235.0.0/27,b01-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-22-dfw.ops.sfdc.net,10.247.119.35/28,10.235.2.224/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-23-dfw.ops.sfdc.net,10.247.119.101/28,10.235.6.0/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-24-dfw.ops.sfdc.net,10.247.119.52/28,10.235.1.0/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-25-dfw.ops.sfdc.net,10.247.119.77/29,10.235.0.32/27,b01-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-26-dfw.ops.sfdc.net,10.247.119.91/28,10.235.4.128/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-27-dfw.ops.sfdc.net,10.247.119.38/28,10.235.3.0/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-28-dfw.ops.sfdc.net,10.247.119.14/28,10.235.7.96/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-29-dfw.ops.sfdc.net,10.247.119.102/28,10.235.6.32/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-3-dfw.ops.sfdc.net,10.247.119.78/29,10.235.0.64/27,b01-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-30-dfw.ops.sfdc.net,10.247.119.92/28,10.235.4.160/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-31-dfw.ops.sfdc.net,10.247.119.57/28,10.235.1.32/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-32-dfw.ops.sfdc.net,10.247.119.93/28,10.235.4.192/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-33-dfw.ops.sfdc.net,10.247.119.86/28,10.235.4.224/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-34-dfw.ops.sfdc.net,10.247.119.100/28,10.235.6.64/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-35-dfw.ops.sfdc.net,10.247.119.2/28,10.235.7.128/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-36-dfw.ops.sfdc.net,10.247.119.53/28,10.235.1.64/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-37-dfw.ops.sfdc.net,10.247.119.74/29,10.235.0.96/27,b01-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-38-dfw.ops.sfdc.net,10.247.119.39/28,10.235.3.32/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-39-dfw.ops.sfdc.net,10.247.119.87/28,10.235.5.0/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-4-dfw.ops.sfdc.net,10.247.119.58/28,10.235.1.96/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-40-dfw.ops.sfdc.net,10.247.119.6/28,10.235.7.160/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-41-dfw.ops.sfdc.net,10.247.119.103/28,10.235.6.96/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-42-dfw.ops.sfdc.net,10.247.119.5/28,10.235.7.192/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-43-dfw.ops.sfdc.net,10.247.119.3/28,10.235.7.224/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-44-dfw.ops.sfdc.net,10.247.119.82/28,10.235.5.32/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-45-dfw.ops.sfdc.net,10.247.119.59/28,10.235.1.128/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-46-dfw.ops.sfdc.net,10.247.119.83/28,10.235.5.64/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-47-dfw.ops.sfdc.net,10.247.119.4/28,10.235.8.0/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-48-dfw.ops.sfdc.net,10.247.119.60/28,10.235.1.160/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-49-dfw.ops.sfdc.net,10.247.119.84/28,10.235.5.96/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-5-dfw.ops.sfdc.net,10.247.119.43/28,10.235.3.64/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-50-dfw.ops.sfdc.net,10.247.119.98/28,10.235.6.128/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-51-dfw.ops.sfdc.net,10.247.119.46/28,10.235.3.96/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-52-dfw.ops.sfdc.net,10.247.119.40/28,10.235.3.128/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-53-dfw.ops.sfdc.net,10.247.119.99/28,10.235.6.160/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-54-dfw.ops.sfdc.net,10.247.119.104/28,10.235.6.192/27,l34-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-55-dfw.ops.sfdc.net,10.247.119.41/28,10.235.3.160/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-56-dfw.ops.sfdc.net,10.247.119.50/28,10.235.1.192/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-57-dfw.ops.sfdc.net,10.247.119.54/28,10.235.1.224/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-58-dfw.ops.sfdc.net,10.247.119.88/28,10.235.5.128/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-59-dfw.ops.sfdc.net,10.247.119.10/28,10.235.8.32/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-6-dfw.ops.sfdc.net,10.247.119.9/28,10.235.8.64/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-60-dfw.ops.sfdc.net,10.247.119.44/28,10.235.3.192/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-61-dfw.ops.sfdc.net,10.247.119.36/28,10.235.3.224/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-62-dfw.ops.sfdc.net,10.247.119.37/28,10.235.4.0/27,b19-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-63-dfw.ops.sfdc.net,10.247.119.61/28,10.235.2.0/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-64-dfw.ops.sfdc.net,10.247.119.8/28,10.235.8.96/27,y02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-65-dfw.ops.sfdc.net,10.247.119.89/28,10.235.5.160/27,d03-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-7-dfw.ops.sfdc.net,10.247.119.75/29,10.235.0.128/27,b01-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-8-dfw.ops.sfdc.net,10.247.119.51/28,10.235.2.32/27,b02-01,dfw-flowsnake_prod,65009
shared0-flowsnakeworkerprod1-9-dfw.ops.sfdc.net,10.247.119.11/28,10.235.8.128/27,y02-01,dfw-flowsnake_prod,65009
